peak_id	X__11t	X__12t	X__13t	X__15t	X__16t	X__17t	X__18t	X__19t	X__1t	X__20t	X__22t	X__24t	X__3t	X__7t	X__pt1_pre	X__pt11_pre	X__pt12pre	X__pt14pre	X__pt16pre	X__pt17pre	X__pt20pre	X__pt22pre	X__pt23pre	X__pt24pre	X__pt26pre	X__pt29pre	X__pt30pre	X__pt5_pre	X__pt6_pre	X__pt9_pre
chr11:68845443-68845943	142.945474156448	131.676101462981	141.411116124377	106.348702214762	10.5016051692465	632.645908130282	108.51415346715	1025.51636514311	5.31752262905275	141.368970862324	6.57361293217458	19.9587062481231	194.165245395028	114.060499735598	80.6439978602544	43.019703640496	1644.7386737004	62.7764722007299	124.35034942548	194.642988460111	60.8153036031269	271.841438647156	19.584542203964	10.0772248071917	60.6910541520171	96.6985769955148	171.021896275774	244.901444944626	206.081465459066	17.7104582015425
chr11:77178933-77179433	39.2350339904936	131.384136714726	140.650841306504	51.4274933180453	14.1993534682769	559.899802415043	83.2632466341022	619.977456746043	6.47350580928161	128.879748316744	8.03441580599115	12.9300588650631	176.991785062255	37.032629784285	32.5309686283738	40.8687184584712	45.6271496573333	20.2173936142374	125.835763155819	280.818724971082	92.4533228186265	372.491591563982	39.8008438338623	12.2028894149587	32.5012202562715	126.60885740186	11.2696509684614	237.14623252138	120.146308913882	24.7946414821596
chr11:94493680-94494180	546.541524440825	477.362363396836	330.719545774752	354.542256923589	166.102853592447	1002.91541250111	671.544629929166	1469.85122292346	630.242029860774	412.445289125737	549.11580026765	69.8223178713409	714.392584591214	293.002166853263	883.803542651534	458.51834130162	677.443100964933	334.319508896302	343.024470727455	895.738333765455	505.505240354315	734.143935890767	226.169874484487	22.6737558161813	364.146324912103	360.962702176579	626.355338036593	907.359853519841	431.712160843103	136.960876758596
chr12:7189387-7189887	478.567452813982	305.395126674673	306.770889011753	302.276271866663	209.588373589045	874.588012531527	458.660061552084	536.778330920187	579.031974976636	333.748139832501	508.213319800786	63.12521045918	544.293548914221	253.599448762784	595.398736744522	305.081398317184	293.9349009504	175.363914175668	229.178118395083	542.879955244192	466.836550202038	592.373464089972	228.06515276229	15.9818487176556	183.731387979331	275.990314658552	701.684057667888	495.925426012869	228.277986936376	87.9619424009946
chr12:95943262-95943762	174.683367893981	144.230585637943	161.558398798011	113.615630618399	99.8392040738219	399.040997867188	237.617507890478	359.468718504428	294.660112640336	166.949306196646	179.240512617293	47.1449838618456	218.932412677667	69.0288219179073	239.471668222315	73.4919937191807	101.820586603733	71.1271347805236	73.4218786710172	199.128476322669	142.019552922909	183.578996858554	84.0240036492649	10.3921380824164	94.5188548269119	124.399575326392	287.672669458094	191.839465206624	77.9932818881643	54.9024204247819
chr12:103841107-103841607	654.500344083457	568.163400104124	619.515365878221	422.460087772964	173.942079986392	1274.93680555764	671.28564626934	1584.87515097778	861.2074692705	573.149984049593	728.94063403447	77.1161972311201	877.248392100642	411.80284320125	616.994926002014	320.496792121695	376.303913226533	251.472145933612	315.119912793239	706.39637641564	587.061023220936	1096.3124348479	278.605906837036	18.8947965134845	311.08310816717	475.845370100952	867.960837746415	733.887996684064	334.373286841686	102.130308962229
chr12:131928874-131929374	508.805918500923	522.324934628098	327.189698406056	399.401564953732	180.450116992686	983.461959512087	667.400891371948	1528.65133370749	640.067886892719	474.59045673206	480.458065198271	59.6771947618299	600.486980343228	286.484424011229	770.081837194361	386.818835234127	358.7734820424	285.900316218727	293.687514684069	701.910888553082	610.96530440598	755.478327278266	284.291741670445	22.4375708597628	394.989319645095	289.755841436472	627.34390391102	793.072512545682	290.794795133939	100.359263142074
chr14:90828037-90828537	560.78609092145	399.699740361021	310.46365241285	309.263703024006	220.977438350059	724.518518044809	671.803613588993	609.67228269111	254.547496286395	599.934099870235	672.115402243005	65.8438382205523	747.10393760602	316.703049915206	824.755734048771	340.931151350931	430.336064136533	223.856358279382	250.08001160056	539.753706127864	453.829808968999	381.266220279808	202.163016298983	16.6904035869113	207.941480619206	256.106775979334	506.936580405879	794.297019770405	287.943865769881	102.130308962229
chr15:31335519-31336019	97.712727963586	65.9840331056177	128.757970941205	113.196384748958	48.5144576832794	440.890442952809	42.2143365516599	449.638991485091	63.810271548633	76.5152971617794	30.9690209249113	20.4228622073818	173.603823500007	17.1831402199083	77.0901945647177	24.7363295932852	30.4981474025333	21.6091707108697	109.17790917988	112.680892062453	85.7741854286877	197.859274964702	42.3278815375996	8.18774515584326	57.042958000803	26.8512744556966	8.30395334518211	176.737209435039	26.0656398999609	24.7946414821596
chr15:89243674-89244174	414.841760663818	417.509590004572	347.499897112091	284.528196727011	186.810244067018	1387.08024043552	589.187826104456	1090.83298305011	491.177253279242	376.181401975317	349.424047416924	46.4155959258677	546.162769086496	194.643502146202	798.238894074382	330.176225440807	526.873507095733	198.36486198317	256.870474367822	727.736424731448	370.867891915023	625.06325734501	174.365601557873	18.8947965134845	233.146508573049	290.095730986545	403.928016290644	808.582937392175	366.751698904919	100.359263142074
chr15:100216218-100216718	73.7218791541122	78.2465525323254	145.592627622678	75.3245078761587	12.8681640806259	730.240121865109	113.046367514108	468.885419499452	4.27713776684678	120.152339790916	6.71969321955623	17.0411545042114	174.30478106461	31.4036700570737	83.1043232187028	27.2458123056475	121.0320180384	31.4981132395727	62.0690737320015	201.031410567391	42.1840256206661	224.18316111218	24.0068581855042	7.47919028658759	91.8656939896653	52.1730459360686	73.5493010573272	101.225930577112	146.415586625562	14.7587151679521
chr16:14300768-14301268	82.2186381074675	63.3563503713232	180.728185277237	78.8182234548302	38.9003121058002	404.926076082354	79.7669672264494	407.054375169854	156.057729330896	194.861966223214	80.7823989220565	22.8762579920348	131.780022145362	36.4401077077365	167.848863343038	25.8118221842976	96.0571571733333	50.9097411662862	74.1645855361865	137.962732742327	49.9177636511215	218.50546017841	13.2669479446208	10.7070513576412	100.156821606061	77.4948174164407	51.6031386450602	132.246780270098	163.724800621629	18.8911554149787
chr16:15576798-15577298	65.9748342260529	92.8447899450727	442.534249346216	113.895127864693	14.1993534682769	178.350564798485	69.5371126633171	464.339019181099	4.16153944882389	257.985205474672	9.20305810504441	31.0321412761515	147.551567348929	81.4717855254271	92.6722551682245	53.4161320202826	250.7091802224	10.1819482332572	181.220475101297	167.458213535514	57.651501681577	618.525298694003	20.8480610558326	9.44739825674223	95.1821450362236	50.133708635636	8.89709286983797	249.391304768611	21.5856080421551	0.590348606718085
chr16:87528823-87529323	19.4925646576975	97.8081906654068	60.8219854298394	45.2785538995833	9.02250584963427	542.898465349009	51.6672401353138	108.204327576797	4.85512935696121	173.118681189041	7.59617494384618	12.0017469465458	190.426805050479	41.180284320125	20.5027113204037	18.6418715775483	176.985312091867	39.5557701148123	107.268091526587	448.412862381219	80.1496486792656	402.084457036964	30.3244524448475	11.7305195021216	40.1290576633556	218.718925471402	180.116702320498	177.145378509946	232.147105359027	15.9394123813883
chr16:89508063-89508563	393.349958605331	377.21845474539	220.534002527302	299.621048026872	200.122137943527	627.905150679177	470.961785393825	598.912468604341	499.847127130959	250.085396033191	387.8431629983	57.8205709247951	483.77754583683	211.530381327836	355.380329553663	178.890267638396	213.487031817733	112.440939122661	159.894177972866	297.401437675086	333.605335950101	430.300910162365	195.84542203964	17.5564150937793	57.3746031054588	211.071410594779	320.690769663938	354.290757019893	150.895618483367	104.491703389101
chr17:19004568-19005068	201.173263454442	214.30212521913	342.069362698713	127.171247063645	83.7170214900492	544.533209297667	313.111244729796	627.706337287242	387.023168740622	163.337964737683	189.758293308773	31.8278372063093	277.929674365085	101.02501405153	238.651559769499	146.625489908024	168.820453732133	98.2301624517838	99.204416990464	213.400483158083	208.459393275458	284.745304405723	114.348456094112	9.84103985077315	68.3188915591013	190.338148040381	205.226275530929	220.819469525072	96.1170471311058	48.4085857508829
chr17:40818844-40819344	279.143522085232	189.193156869205	244.265437913766	177.061505527074	87.4147697890796	640.656153478702	335.901806794496	534.656677438289	210.042143847584	178.00903941472	164.340323304364	23.2077979629338	254.447595950885	96.2848374391411	334.87761823326	102.171796146178	146.727307582267	54.2060553425205	97.9312052216024	198.584780824177	207.404792634942	207.15005831087	94.132154464214	6.21953718568863	81.2530506406787	119.811066400418	182.09383406935	433.883726626897	130.328199499805	49.5892829643191
chr17:50866195-50866695	1136.81636702392	1000.85515701795	1212.69263985156	790.697709764946	391.665499833304	4000.21844236383	1315.63699191676	1941.46448261392	1221.75862318388	713.766592107966	1345.83768764721	128.239660743754	1642.46040012557	792.794538421974	1531.68922037629	577.898018903996	890.689989889733	487.195235247438	593.741088212446	1486.46349287694	1076.7472539675	1720.17133138877	552.789497692532	37.2384947953256	645.381373660248	692.015123946813	887.139015710288	1585.73685601646	506.039962120335	160.574821027319
chr17:55421775-55422275	714.477466107141	600.571487160423	884.90558266003	443.282632621847	234.43724215853	2407.48741318725	807.6405431678	1299.51275766251	694.630292999522	669.001005272903	801.980777725298	73.9334135104892	1069.77806984493	379.510390029353	988.777424612	375.705411793665	496.3753596932	242.462220518572	361.804344318163	778.571953840444	548.392333068659	837.374861959308	272.920072003627	15.4307504860123	294.832498039034	477.714762626348	593.930377355406	1035.11677396595	352.089776461191	113.93728109659
chr17:63826861-63827361	419.090140140495	337.511248982717	508.189410403962	260.770930792045	144.360093594148	1462.76888525834	478.083836039044	711.966289854048	309.572295665289	382.426013248107	485.863035831392	100.920767141672	544.410375174989	211.234120289562	665.107955233895	245.212310750827	395.275201768266	181.590285397444	221.326645820436	494.083284254541	316.731725701834	347.544117764085	138.355314279617	23.382310685437	364.809615121414	242.171304426377	323.854180462102	694.295596418016	268.598273656628	102.130308962229
chr17:80195556-80196056	17.7432319320067	11.6785899301978	49.0920310969418	24.1765118044071	11.536974692975	30.569711839887	14.2441012904374	33.1887223239754	79.8784377538142	191.325861044646	10.3717004040977	7.02864738305996	21.1455531988569	13.3317467223426	49.4798766532408	15.0568962741736	16.3297167194667	28.7878104724467	31.2997893178469	28.6799375454493	13.3582747798776	125.597626716724	10.1081508149492	7.87283188061852	55.053087372868	42.9960280841217	37.9609295779753	52.6538106630947	40.1166489085336	12.9876693477979
chr17:81097884-81098384	78.7199726560859	68.3197510916573	200.223803821266	65.1228583864378	26.6237877530192	36.9452132396495	100.615151842453	12.5783742141094	51.5568498382071	537.412750861938	97.5816319709471	13.9246787777603	35.8656620555196	128.873551649312	124.383115343782	34.7742604427343	53.0715793382666	61.311443677959	61.6446698090477	26.7770033007276	16.5220767014275	17.3772058882042	29.0609335929788	13.3050858782453	35.486026198174	26.6813296806605	34.2043792551549	77.552124232465	34.2111523686987	35.4209164030851
chr19:17340514-17341014	24.9904675098685	135.76360793855	393.659439625809	41.9245869440586	18.0450116992685	976.269086137996	113.693826663673	514.955609392093	250.501555155594	449.386302799713	22.4963642567752	8.95157921427448	45.5622416991943	71.9914323006501	26.7902094586608	20.4343592292356	39.1432915481333	105.775059344054	209.443335977728	124.778116903898	17.5766773419442	533.8759393178	8.84463196308051	10.4708664012226	42.1189282912906	62.0298428881598	18.9804647889877	156.328755689653	127.273632324028	23.6139442687234
chr19:39193861-39194361	11.7455197296382	9.34287194415826	79.8288558766642	91.3955995380478	7.5434065300221	261.395557390264	60.4726845694024	13.0330142459447	8.32307889764779	84.5655791640512	7.88833551860949	14.9856066846373	43.4593690053854	17.7756622964568	338.704791013068	19.0003691078857	13.6881448972	255.207968666678	57.612832540986	205.788746179196	45.347827542216	52.6477722949554	37.273806130125	10.2346814448041	132.326396757677	19.2037595790741	53.9756967436837	207.349890053117	84.713329674873	25.3849900888776
chr2:10408239-10408739	121.953481448158	149.485951106532	171.224750053825	111.519401271196	70.1093077496172	516.252138985899	141.146094605243	237.322096618016	226.572703324856	210.134931143412	119.931915940341	25.594885753407	149.771266303505	58.067163501759	207.214069078213	96.4358356607786	169.060596625067	88.2679684969422	110.132818006526	203.070268686736	168.033035388987	429.956807075469	48.0137163710085	14.013640747501	86.2277272105162	140.884218504889	68.8041848600803	164.492137187807	143.157381638067	37.1919622232393
chr2:20171309-20171809	21.9916114086843	37.9554172731429	9.34051919101105	10.4811467360147	9.02250584963427	449.718060275557	17.7403806980902	10.4567207322114	3.81474449475524	4.81512194528406	5.98929178264795	10.4766630804101	82.7129926231528	12.1467025692455	12.8483657607863	17.2078814561984	74.9245825952	25.7845020007665	46.7905325056627	16.5827127040039	7.73373803045545	96.8650189609801	6.31759425934322	10.8645079952536	66.3290209311663	103.666312771993	14.2353485917408	267.758913139458	8.96006371561156	10.6262749209255
chr2:113167259-113167759	203.42240553033	223.353032415033	370.959805777887	183.48994219183	27.3633374128253	1372.20407050274	136.743372388199	1349.67470784167	338.125080216941	431.856249467664	76.6921508753701	50.1951515941169	587.519265398073	161.758526897757	215.688523090646	72.7749986585058	375.823627440666	131.632812770959	317.029730446531	246.837756315336	193.343450761386	1063.79469313631	93.5003950382797	13.0689009218267	242.432571503413	417.554312263585	285.102398184586	392.658650061218	366.344423281482	30.1077789426223
chr2:120067092-120067592	30.7382750371383	28.0286158324748	120.014810535665	27.9497246293724	4.28938802687531	274.800457769252	66.5588005753165	199.132333943852	16.2993628412269	123.914153810669	3.50592689715977	4.44263561004733	50.1184658691138	11.8504415309712	127.390179670775	13.2644086224863	93.4155853510666	22.195182119978	61.1141649053554	73.3988922964106	21.092012810333	161.90050238416	7.58111311121187	4.95988408478967	54.3897971635563	87.86144869364	130.886121774061	104.899452251282	130.124561688086	4.13244024702659
chr2:176002083-176002583	422.08899624168	338.095178479227	360.315958327665	272.370066513234	185.479054679367	760.809833704996	569.505067957669	938.983212417131	594.059756319611	418.990845520108	334.816018678758	63.12521045918	546.39642160803	191.680891763459	893.098105116783	291.816989694698	394.7949159824	186.937639505557	271.088005786776	614.78368491975	324.46546373229	544.026980381206	160.466894187318	22.3588425409566	164.827617013948	273.101253482939	547.863207607134	573.477550245334	308.511284753444	106.853097815973
chr2:202033454-202033954	421.089377541285	451.377500802146	424.993623191003	222.060562180364	146.726652505528	817.698923118261	474.458064801478	62.4372310387117	1000.38784417005	728.211957943818	555.105092050298	64.3187543544166	294.051698350954	255.37701499243	795.23182974739	171.003321970972	340.7627650724	191.33272507387	245.729871390283	188.526414102077	277.008434909041	581.362165309328	149.0952245205	14.3285540227257	146.255491153222	332.411979970522	825.254791971193	606.13107623795	252.307248719153	56.6734662449361
chr2:235026900-235027400	71.7226417533227	140.435043910629	209.292796291608	21.8007852109105	22.7781295220275	484.701580776818	70.0550799829693	274.754125905787	14.9121830249523	223.677461614523	31.115101212293	9.34942717935334	125.471404063935	48.2905492387077	68.8891100365563	23.3023394719353	90.5338706358666	31.5713646657113	62.2812756934785	286.255679956001	44.2932269016994	331.199221136566	30.9562118707818	9.91976816957934	54.0581520589005	33.3091759070666	17.2010462150201	131.838611195191	85.5278809217467	18.3008068082606
chr20:25166040-25166540	13.2449477802303	38.5393467696528	39.6429012176632	8.38491738881173	9.76205550944036	59.6681541259827	16.7044460587857	4.69794699563122	2.77435963254926	63.6498932142236	6.13537207002961	9.15050319681391	23.4820784142002	9.77661426305125	102.513556602018	13.9814036831612	55.7131511605333	20.1441421880988	13.474824553785	170.992234275712	8.43680512413322	69.1647204659218	15.7939856483581	8.18774515584326	93.5239195129444	36.8780161828238	41.3220535510252	128.573258595929	44.5966807663394	7.6745318873351
chr21:39313351-39313851	281.642568836218	213.13426622611	254.311926578516	212.138409936937	143.32472407042	472.44100116189	392.101260976767	332.038769917032	353.037263241894	246.323582013437	243.369758777841	39.5858725253471	323.375089803513	120.281981539358	378.069996748243	125.115638087776	147.207593368133	112.660693401076	120.530714118895	177.788428006861	289.312109048402	214.720326222563	121.29780977939	12.3603460525711	111.764400269015	120.15095595049	187.036663441483	386.94428301251	143.361019449785	61.3962550986808
chr3:10758522-10759022	55.2289331968095	86.129600735209	78.0367795202493	41.2258438283243	21.2990302024153	148.10780174833	77.6950979478403	120.328061759071	98.8365619095675	116.766707173138	51.2741808709617	9.0841952026341	55.0251688213347	25.4784492915881	141.878762337193	22.9438419415979	47.0680070149333	50.1039754787622	53.5809952729244	67.1463940637534	24.6073482787219	82.4126893113845	15.7939856483581	12.2028894149587	49.083475489063	67.1281861392414	194.154337737353	104.491283176374	124.626340771688	14.7587151679521
chr3:13496220-13496720	107.209105617336	127.880559735666	106.492779846353	92.9328343926633	65.6720097907806	355.066385648313	112.269416534629	371.289359332145	154.439352878576	146.409801648793	108.975894386716	12.2006709290852	205.030087646374	52.1419427362734	242.478732549307	51.9821418989327	78.2865830962666	66.4390435076569	78.7269277079404	191.108967719913	65.0337061651935	300.574046402899	28.4291741670445	9.52612657554841	86.8910174198278	68.6576891145659	177.744144221874	250.207642918427	193.659558944241	39.5533566501117
chr3:120596008-120596508	561.035995596549	541.010678516414	339.842843589228	406.109498864781	227.781295220275	928.371088442344	718.938639677349	923.828544689288	737.286072349967	327.277819718526	507.775078938641	76.8509652544009	714.158932069679	296.557299312555	863.30083133113	405.102209281337	552.088510853733	309.267521156921	329.443545192931	814.999552239403	483.358626903466	647.946112623537	259.021364633072	28.9720213206762	379.401999726271	313.718054716556	584.440144960912	1042.05564823939	387.319117888482	137.551225365314
chr3:194129598-194130098	55.4788378719081	53.72151367891	203.536429813427	48.9120181014017	8.57877605375062	466.392448551859	59.5662417600109	728.787971031953	11.4442334842657	63.8003657750137	8.32657638075446	7.69172732485807	76.9885058455617	34.3662804398165	45.105964904888	38.3592357461089	202.200315849867	68.9295919963673	116.392775870095	221.555915635462	89.2895208970765	737.068812129376	32.8514901485848	10.628323038835	44.7720891285372	98.9078590709835	72.9561615326714	298.371593757537	153.339272223989	23.6139442687234
chr4:39450530-39451030	16.7436132316119	38.8313115179078	17.3234047786775	25.9932439053164	6.80385687021601	286.080191014985	43.3797630208775	285.05929996072	83.115190658455	75.9134069186189	4.67456919621303	6.16664345872242	51.4035547375526	19.5532285261025	58.5010696342184	28.6798024269973	77.3260115245333	22.195182119978	88.4882179358791	258.934981156782	36.207955324405	101.338359090617	12.0034290927521	6.77063541733193	39.4657674540439	85.4822218431353	110.323951585991	67.3478973597723	114.444450185766	15.3490637746702
chr4:48341882-48342382	139.946618055264	117.077864050233	126.259925111051	89.2993701908449	88.0064095169245	227.719832047928	164.195640329769	257.932444727882	229.578259593451	145.281257442867	183.769001526125	38.7238686010096	147.317914827395	67.2512556882617	138.051589557385	46.9631764742081	84.5302983125333	57.7953752233091	56.7640246950783	136.875341745343	96.3201918338542	151.233306690411	44.2231598154026	10.2346814448041	47.093604861128	94.149405369974	241.210073360052	143.675514367514	82.0660381225332	40.1437052568298
chr4:176195358-176195858	328.124838404574	287.001347534612	193.870078557613	201.517514577775	105.163961624426	557.284212097192	374.101896618851	672.2610604071	377.659704980768	171.689191861535	313.050055858892	24.4013418581704	326.178920061925	176.867839849745	467.735187589475	198.607631806957	192.594600132533	115.664001872757	178.780152544312	393.091845409665	299.15504835989	281.476325080219	81.4969659455276	13.4625425158577	138.959298850793	117.261894774877	217.089066024047	556.742618174118	137.659160721669	72.6128786263244
chr5:180313573-180314073	205.671547606218	214.594089967385	541.478586357972	8.52466601195859	36.9774829903044	156.281521491615	153.447818446985	32.2794422603048	23.9288518307374	402.965517795959	92.0305810504441	12.7311348825237	326.062093801157	59.2522076548561	356.20043800648	37.642240685434	71.8027249870666	17.8000965516655	147.586464207204	212.313092161099	224.629936430047	237.947284587985	146.568186816763	10.7070513576412	25.536673058499	8.66718352683876	292.417785655341	164.0839681129	8.34915028045623	41.914751076984
chr6:3126322-3126822	238.908869394343	260.140590695157	511.502036396123	162.667397342948	102.501582849124	660.109606467721	300.809520888055	830.021151453942	172.125895536077	277.998056059759	248.044327974054	22.3457940385963	451.533497865092	160.277221706386	393.65205735175	128.342115860813	265.598039584267	150.531680714702	197.135622212066	422.587326202853	203.186390072875	1056.9126313984	94.7639138901483	12.5178026901834	190.364290072447	222.797600072267	137.410656545275	542.04853147744	431.915798654821	80.8777591203776
chr6:6971300-6971800	7.24723557786188	11.3866251819429	36.0044431606996	44.7195594069959	8.57877605375062	440.890442952809	8.15798528452323	57.4361906885236	4.27713776684678	3.23516005698772	7.30401436908286	6.29925944708204	9.11244833983887	22.219577870571	42.6456395464396	25.4533246539601	8.88528703853333	44.4636156660945	36.4987373740317	95.1467122360878	26.7165495597552	17.7213089750994	9.47639138901483	8.73884338748656	52.3999265356214	17.3343670536775	83.6326729764769	129.797765820652	83.4915028045623	11.2166235276436
chr6:26103501-26104001	541.043621588654	332.255883514128	542.564693240648	249.171795070855	156.488708014968	698.362614866296	478.472311528783	987.932789178062	371.30179748951	327.05211087734	381.269550066125	76.453117289322	741.262624567662	247.377966959024	584.737326857912	285.364034148624	474.522356436266	241.802957683325	288.488566627884	693.347684451834	376.492428664445	1040.39568322744	209.112369984261	19.6033513827401	241.437636189445	284.147663860283	326.819878085382	802.460401268559	431.101247407947	126.33460183767
chr6:29926909-29927409	457.825364780792	345.686261933856	453.721150237775	298.642807664844	192.578731413505	642.61784621709	552.671130068971	916.099664148088	176.287434984901	153.78295712751	553.206048314336	58.8151908374923	546.746900390332	309.000262920074	599.225909524331	284.288541557611	277.605184230933	130.534041378881	115.968371947141	0.271847749245965	421.488722659822	1005.12511682069	0	8.73884338748656	250.392054015153	197.645773366931	255.445421951792	318.371878428014	127.273632324028	102.130308962229
chr6:36633924-36634424	54.2293144964147	58.3929496509891	228.299666738433	53.1044767958076	18.6366514271134	275.454355348715	62.8035375078376	221.258148826503	8.32307889764779	56.5024465766926	12.7089850022042	10.1451231095111	47.5482881322361	18.9607064495539	128.210288123591	25.4533246539601	70.8421534153333	66.4390435076569	63.1300835393862	138.642352115442	32.3410863091773	319.499716182132	22.7433393336356	9.13248498151748	45.4353793378489	55.2320518867176	92.5297658463149	165.716644412531	160.670233445853	5.90348606718085
chr6:46129695-46130195	507.55639512543	470.939138935227	697.443534710203	287.462917813095	136.372957268243	1017.46463364415	657.689004128468	1512.28429256142	605.735186439922	353.760990417588	326.635522585386	54.1073232507257	684.017756791751	294.483472044635	823.115517143139	476.443217818493	477.884356937333	278.282167900318	302.493896085361	638.162591354903	506.911374541671	239.323696935565	276.078869133299	19.3671664263216	382.386805668174	402.089337735304	640.195260278563	1139.19988806742	352.497052084628	148.177500286239
chr6:87322272-87322772	289.889423114475	265.687920912001	225.910231596546	189.638881610292	110.784539038952	600.277977946872	414.891823041467	730.151891127459	445.40031934218	196.592400672301	238.403029006865	31.1647572645111	288.911342877199	130.651117878958	375.883040874067	158.097410878823	184.189598879867	151.264194976088	133.793336711203	293.867416934888	244.315815053024	203.020821268129	98.5544704457543	14.6434672979504	115.412496420229	203.084006168085	373.282474183424	433.883726626897	276.132872690211	77.3356674800691
